participant_id,session_id,timestamp_ms,phase,trial_id,gaze_x,gaze_y,page_width,page_height,event_type,event_value,text_id,probe_tut,difficulty,familiarity,comprehension_correct
P002,S1777384531374,84998,reading,trial_2,467.86,298.38,1600,865,gaze,,p2,,,,
P002,S1777384531374,85048,reading,trial_2,319.95,356.15,1600,865,gaze,,p2,,,,
P002,S1777384531374,85120,reading,trial_2,409.03,314.89,1600,865,gaze,,p2,,,,
P002,S1777384531374,85161,reading,trial_2,350.79,330.31,1600,865,gaze,,p2,,,,
P002,S1777384531374,85198,reading,trial_2,375.60,357.29,1600,865,gaze,,p2,,,,
P002,S1777384531374,85235,reading,trial_2,398.40,336.79,1600,865,gaze,,p2,,,,
P002,S1777384531374,85268,reading,trial_2,335.41,334.66,1600,865,gaze,,p2,,,,
P002,S1777384531374,85307,reading,trial_2,308.76,325.55,1600,865,gaze,,p2,,,,
P002,S1777384531374,85344,reading,trial_2,217.81,301.17,1600,865,gaze,,p2,,,,
P002,S1777384531374,85386,reading,trial_2,183.84,250.89,1600,865,gaze,,p2,,,,
P002,S1777384531374,85435,reading,trial_2,202.91,252.30,1600,865,gaze,,p2,,,,
P002,S1777384531374,85471,reading,trial_2,279.93,251.04,1600,865,gaze,,p2,,,,
P002,S1777384531374,85507,reading,trial_2,392.29,261.20,1600,865,gaze,,p2,,,,
P002,S1777384531374,85543,reading,trial_2,394.26,275.68,1600,865,gaze,,p2,,,,
P002,S1777384531374,85588,reading,trial_2,478.84,261.60,1600,865,gaze,,p2,,,,
P002,S1777384531374,85629,reading,trial_2,523.60,241.51,1600,865,gaze,,p2,,,,
P002,S1777384531374,85671,reading,trial_2,589.76,220.15,1600,865,gaze,,p2,,,,
P002,S1777384531374,85714,reading,trial_2,633.12,209.79,1600,865,gaze,,p2,,,,
P002,S1777384531374,85750,reading,trial_2,664.24,201.94,1600,865,gaze,,p2,,,,
P002,S1777384531374,85789,reading,trial_2,684.47,203.60,1600,865,gaze,,p2,,,,
P002,S1777384531374,85837,reading,trial_2,698.86,207.30,1600,865,gaze,,p2,,,,
P002,S1777384531374,85871,reading,trial_2,714.25,197.11,1600,865,gaze,,p2,,,,
P002,S1777384531374,85909,reading,trial_2,663.76,223.36,1600,865,gaze,,p2,,,,
P002,S1777384531374,85944,reading,trial_2,688.86,208.68,1600,865,gaze,,p2,,,,
P002,S1777384531374,85980,reading,trial_2,665.92,214.41,1600,865,gaze,,p2,,,,
P002,S1777384531374,86009,reading,trial_2,637.30,212.58,1600,865,gaze,,p2,,,,
P002,S1777384531374,86031,reading,trial_2,639.85,246.06,1600,865,gaze,,p2,,,,
P002,S1777384531374,86053,reading,trial_2,616.15,259.04,1600,865,gaze,,p2,,,,
P002,S1777384531374,86086,reading,trial_2,575.40,280.68,1600,865,gaze,,p2,,,,
P002,S1777384531374,86127,reading,trial_2,530.05,277.07,1600,865,gaze,,p2,,,,
P002,S1777384531374,86183,reading,trial_2,579.36,288.35,1600,865,gaze,,p2,,,,
P002,S1777384531374,86232,reading,trial_2,519.27,295.99,1600,865,gaze,,p2,,,,
P002,S1777384531374,86274,reading,trial_2,414.86,355.41,1600,865,gaze,,p2,,,,
P002,S1777384531374,86325,reading,trial_2,319.55,434.21,1600,865,gaze,,p2,,,,
P002,S1777384531374,86370,reading,trial_2,318.07,423.92,1600,865,gaze,,p2,,,,
P002,S1777384531374,86406,reading,trial_2,421.37,400.40,1600,865,gaze,,p2,,,,
P002,S1777384531374,86443,reading,trial_2,471.55,365.96,1600,865,gaze,,p2,,,,
P002,S1777384531374,86486,reading,trial_2,489.48,366.94,1600,865,gaze,,p2,,,,
P002,S1777384531374,86522,reading,trial_2,548.32,326.32,1600,865,gaze,,p2,,,,
P002,S1777384531374,86560,reading,trial_2,515.21,322.12,1600,865,gaze,,p2,,,,
P002,S1777384531374,86591,reading,trial_2,496.12,299.42,1600,865,gaze,,p2,,,,
P002,S1777384531374,86626,reading,trial_2,462.21,306.55,1600,865,gaze,,p2,,,,
P002,S1777384531374,86669,reading,trial_2,455.62,290.19,1600,865,gaze,,p2,,,,
P002,S1777384531374,86711,reading,trial_2,474.38,294.48,1600,865,gaze,,p2,,,,
P002,S1777384531374,86747,reading,trial_2,504.00,286.69,1600,865,gaze,,p2,,,,
P002,S1777384531374,86788,reading,trial_2,505.27,299.63,1600,865,gaze,,p2,,,,
P002,S1777384531374,86826,reading,trial_2,500.51,299.09,1600,865,gaze,,p2,,,,
P002,S1777384531374,86867,reading,trial_2,427.83,260.90,1600,865,gaze,,p2,,,,
P002,S1777384531374,86896,reading,trial_2,387.06,300.61,1600,865,gaze,,p2,,,,
P002,S1777384531374,86945,reading,trial_2,369.69,265.81,1600,865,gaze,,p2,,,,
P002,S1777384531374,86976,reading,trial_2,313.86,326.01,1600,865,gaze,,p2,,,,
P002,S1777384531374,87023,reading,trial_2,488.17,310.79,1600,865,gaze,,p2,,,,
P002,S1777384531374,87057,reading,trial_2,569.07,325.61,1600,865,gaze,,p2,,,,
P002,S1777384531374,87106,reading,trial_2,629.28,343.52,1600,865,gaze,,p2,,,,
P002,S1777384531374,87146,reading,trial_2,653.68,340.30,1600,865,gaze,,p2,,,,
P002,S1777384531374,87189,reading,trial_2,702.70,305.50,1600,865,gaze,,p2,,,,
P002,S1777384531374,87231,reading,trial_2,746.48,311.03,1600,865,gaze,,p2,,,,
P002,S1777384531374,87286,reading,trial_2,763.70,282.40,1600,865,gaze,,p2,,,,
P002,S1777384531374,87334,reading,trial_2,699.73,295.29,1600,865,gaze,,p2,,,,
P002,S1777384531374,87377,reading,trial_2,697.05,269.08,1600,865,gaze,,p2,,,,
P002,S1777384531374,87424,reading,trial_2,742.81,271.90,1600,865,gaze,,p2,,,,
P002,S1777384531374,87456,reading,trial_2,760.70,295.09,1600,865,gaze,,p2,,,,
P002,S1777384531374,87497,reading,trial_2,731.82,290.69,1600,865,gaze,,p2,,,,
P002,S1777384531374,87533,reading,trial_2,742.75,299.55,1600,865,gaze,,p2,,,,
P002,S1777384531374,87582,reading,trial_2,741.44,256.66,1600,865,gaze,,p2,,,,
P002,S1777384531374,87619,reading,trial_2,755.63,196.84,1600,865,gaze,,p2,,,,
P002,S1777384531374,87666,reading,trial_2,706.26,224.92,1600,865,gaze,,p2,,,,
P002,S1777384531374,87703,reading,trial_2,726.30,208.49,1600,865,gaze,,p2,,,,
P002,S1777384531374,87745,reading,trial_2,701.39,221.56,1600,865,gaze,,p2,,,,
P002,S1777384531374,87781,reading,trial_2,620.14,253.32,1600,865,gaze,,p2,,,,
P002,S1777384531374,87826,reading,trial_2,721.79,259.75,1600,865,gaze,,p2,,,,
P002,S1777384531374,87860,reading,trial_2,788.98,258.42,1600,865,gaze,,p2,,,,
P002,S1777384531374,87903,reading,trial_2,774.40,256.66,1600,865,gaze,,p2,,,,
P002,S1777384531374,87942,reading,trial_2,726.17,267.13,1600,865,gaze,,p2,,,,
P002,S1777384531374,87984,reading,trial_2,723.88,261.61,1600,865,gaze,,p2,,,,
P002,S1777384531374,88024,reading,trial_2,721.05,264.58,1600,865,gaze,,p2,,,,
P002,S1777384531374,88066,reading,trial_2,673.32,269.63,1600,865,gaze,,p2,,,,
P002,S1777384531374,88099,reading,trial_2,597.95,306.01,1600,865,gaze,,p2,,,,
P002,S1777384531374,88145,reading,trial_2,610.60,304.56,1600,865,gaze,,p2,,,,
P002,S1777384531374,88177,reading,trial_2,660.75,296.27,1600,865,gaze,,p2,,,,
P002,S1777384531374,88218,reading,trial_2,725.78,287.03,1600,865,gaze,,p2,,,,
P002,S1777384531374,88261,reading,trial_2,760.25,281.91,1600,865,gaze,,p2,,,,
P002,S1777384531374,88311,reading,trial_2,808.67,269.01,1600,865,gaze,,p2,,,,
P002,S1777384531374,88346,reading,trial_2,815.87,303.26,1600,865,gaze,,p2,,,,
P002,S1777384531374,88393,reading,trial_2,831.12,275.48,1600,865,gaze,,p2,,,,
P002,S1777384531374,88430,reading,trial_2,829.54,275.51,1600,865,gaze,,p2,,,,
P002,S1777384531374,88474,reading,trial_2,851.10,270.39,1600,865,gaze,,p2,,,,
P002,S1777384531374,88516,reading,trial_2,861.72,267.69,1600,865,gaze,,p2,,,,
P002,S1777384531374,88564,reading,trial_2,877.55,254.30,1600,865,gaze,,p2,,,,
P002,S1777384531374,88605,reading,trial_2,850.50,249.37,1600,865,gaze,,p2,,,,
P002,S1777384531374,88654,reading,trial_2,807.10,258.91,1600,865,gaze,,p2,,,,
P002,S1777384531374,88692,reading,trial_2,756.53,277.63,1600,865,gaze,,p2,,,,
P002,S1777384531374,88741,reading,trial_2,748.09,282.73,1600,865,gaze,,p2,,,,
P002,S1777384531374,88782,reading,trial_2,766.12,280.62,1600,865,gaze,,p2,,,,
P002,S1777384531374,88825,reading,trial_2,790.17,264.21,1600,865,gaze,,p2,,,,
P002,S1777384531374,88861,reading,trial_2,821.78,272.35,1600,865,gaze,,p2,,,,
P002,S1777384531374,88906,reading,trial_2,838.93,268.16,1600,865,gaze,,p2,,,,
P002,S1777384531374,88942,reading,trial_2,829.12,284.74,1600,865,gaze,,p2,,,,
P002,S1777384531374,88989,reading,trial_2,817.66,264.08,1600,865,gaze,,p2,,,,
P002,S1777384531374,89031,reading,trial_2,859.25,233.47,1600,865,gaze,,p2,,,,
P002,S1777384531374,89079,reading,trial_2,895.43,211.00,1600,865,gaze,,p2,,,,
P002,S1777384531374,89115,reading,trial_2,927.39,226.31,1600,865,gaze,,p2,,,,
P002,S1777384531374,89165,reading,trial_2,800.60,298.10,1600,865,gaze,,p2,,,,
P002,S1777384531374,89202,reading,trial_2,642.70,310.19,1600,865,gaze,,p2,,,,
P002,S1777384531374,89243,reading,trial_2,529.85,323.37,1600,865,gaze,,p2,,,,
P002,S1777384531374,89291,reading,trial_2,634.27,319.84,1600,865,gaze,,p2,,,,
P002,S1777384531374,89334,reading,trial_2,621.46,341.29,1600,865,gaze,,p2,,,,
P002,S1777384531374,89370,reading,trial_2,678.73,349.61,1600,865,gaze,,p2,,,,
P002,S1777384531374,89408,reading,trial_2,753.32,350.99,1600,865,gaze,,p2,,,,
P002,S1777384531374,89448,reading,trial_2,817.53,347.50,1600,865,gaze,,p2,,,,
P002,S1777384531374,89493,reading,trial_2,842.48,342.63,1600,865,gaze,,p2,,,,
P002,S1777384531374,89533,reading,trial_2,886.97,321.86,1600,865,gaze,,p2,,,,
P002,S1777384531374,89579,reading,trial_2,931.67,305.81,1600,865,gaze,,p2,,,,
P002,S1777384531374,89613,reading,trial_2,926.07,286.35,1600,865,gaze,,p2,,,,
P002,S1777384531374,89662,reading,trial_2,957.63,299.07,1600,865,gaze,,p2,,,,
P002,S1777384531374,89703,reading,trial_2,971.31,305.44,1600,865,gaze,,p2,,,,
P002,S1777384531374,89753,reading,trial_2,992.07,295.36,1600,865,gaze,,p2,,,,
P002,S1777384531374,89796,reading,trial_2,1004.60,274.58,1600,865,gaze,,p2,,,,
P002,S1777384531374,89836,reading,trial_2,1006.19,260.29,1600,865,gaze,,p2,,,,
P002,S1777384531374,89885,reading,trial_2,1027.14,268.60,1600,865,gaze,,p2,,,,
P002,S1777384531374,89921,reading,trial_2,1023.22,253.86,1600,865,gaze,,p2,,,,
P002,S1777384531374,89964,reading,trial_2,1096.24,228.45,1600,865,gaze,,p2,,,,
P002,S1777384531374,90002,reading,trial_2,1099.44,231.30,1600,865,gaze,,p2,,,,
P002,S1777384531374,90043,reading,trial_2,1122.63,249.63,1600,865,gaze,,p2,,,,
P002,S1777384531374,90079,reading,trial_2,1109.77,266.77,1600,865,gaze,,p2,,,,
P002,S1777384531374,90127,reading,trial_2,1086.61,267.82,1600,865,gaze,,p2,,,,
P002,S1777384531374,90168,reading,trial_2,1076.46,281.81,1600,865,gaze,,p2,,,,
P002,S1777384531374,90218,reading,trial_2,1067.56,311.75,1600,865,gaze,,p2,,,,
P002,S1777384531374,90250,reading,trial_2,1073.91,270.74,1600,865,gaze,,p2,,,,
P002,S1777384531374,90297,reading,trial_2,1095.33,243.28,1600,865,gaze,,p2,,,,
P002,S1777384531374,90340,reading,trial_2,1104.93,227.08,1600,865,gaze,,p2,,,,
P002,S1777384531374,90388,reading,trial_2,1088.99,243.95,1600,865,gaze,,p2,,,,
P002,S1777384531374,90427,reading,trial_2,1054.99,249.61,1600,865,gaze,,p2,,,,
P002,S1777384531374,90480,reading,trial_2,1088.19,227.53,1600,865,gaze,,p2,,,,
P002,S1777384531374,90517,reading,trial_2,1079.72,229.36,1600,865,gaze,,p2,,,,
P002,S1777384531374,90551,reading,trial_2,1080.24,226.74,1600,865,gaze,,p2,,,,
P002,S1777384531374,90589,reading,trial_2,1082.59,248.49,1600,865,gaze,,p2,,,,
P002,S1777384531374,90626,reading,trial_2,1115.83,266.08,1600,865,gaze,,p2,,,,
P002,S1777384531374,90655,reading,trial_2,1144.43,268.43,1600,865,gaze,,p2,,,,
P002,S1777384531374,90696,reading,trial_2,1160.43,257.55,1600,865,gaze,,p2,,,,
P002,S1777384531374,90724,reading,trial_2,1159.07,258.99,1600,865,gaze,,p2,,,,
P002,S1777384531374,90751,reading,trial_2,1170.32,257.51,1600,865,gaze,,p2,,,,
P002,S1777384531374,90779,reading,trial_2,1179.42,241.24,1600,865,gaze,,p2,,,,
P002,S1777384531374,90811,reading,trial_2,1225.38,235.47,1600,865,gaze,,p2,,,,
P002,S1777384531374,90857,reading,trial_2,1124.44,263.25,1600,865,gaze,,p2,,,,
P002,S1777384531374,90896,reading,trial_2,1036.45,311.24,1600,865,gaze,,p2,,,,
P002,S1777384531374,90933,reading,trial_2,962.23,358.09,1600,865,gaze,,p2,,,,
P002,S1777384531374,90962,reading,trial_2,873.67,383.57,1600,865,gaze,,p2,,,,
P002,S1777384531374,90992,reading,trial_2,974.64,343.12,1600,865,gaze,,p2,,,,
P002,S1777384531374,91019,reading,trial_2,1061.95,303.52,1600,865,gaze,,p2,,,,
P002,S1777384531374,91048,reading,trial_2,1115.20,272.39,1600,865,gaze,,p2,,,,
P002,S1777384531374,91080,reading,trial_2,1154.01,264.45,1600,865,gaze,,p2,,,,
P002,S1777384531374,91114,reading,trial_2,952.75,271.52,1600,865,gaze,,p2,,,,
P002,S1777384531374,91157,reading,trial_2,869.37,305.81,1600,865,gaze,,p2,,,,
P002,S1777384531374,91189,reading,trial_2,920.71,299.70,1600,865,gaze,,p2,,,,
P002,S1777384531374,91243,reading,trial_2,904.21,314.36,1600,865,gaze,,p2,,,,
P002,S1777384531374,91291,reading,trial_2,770.05,346.04,1600,865,gaze,,p2,,,,
P002,S1777384531374,91324,reading,trial_2,691.88,397.47,1600,865,gaze,,p2,,,,
P002,S1777384531374,91363,reading,trial_2,567.22,345.06,1600,865,gaze,,p2,,,,
P002,S1777384531374,91397,reading,trial_2,569.21,292.64,1600,865,gaze,,p2,,,,
P002,S1777384531374,91439,reading,trial_2,431.63,357.53,1600,865,gaze,,p2,,,,
P002,S1777384531374,91473,reading,trial_2,333.34,390.94,1600,865,gaze,,p2,,,,
P002,S1777384531374,91515,reading,trial_2,346.96,288.84,1600,865,gaze,,p2,,,,
P002,S1777384531374,91548,reading,trial_2,367.65,255.61,1600,865,gaze,,p2,,,,
P002,S1777384531374,91581,reading,trial_2,417.88,221.84,1600,865,gaze,,p2,,,,
P002,S1777384531374,91617,reading,trial_2,497.72,192.24,1600,865,gaze,,p2,,,,
P002,S1777384531374,91647,reading,trial_2,567.94,162.66,1600,865,gaze,,p2,,,,
P002,S1777384531374,91679,reading,trial_2,634.96,138.84,1600,865,gaze,,p2,,,,
P002,S1777384531374,91710,reading,trial_2,708.35,69.63,1600,865,gaze,,p2,,,,
P002,S1777384531374,91740,reading,trial_2,670.85,35.47,1600,865,gaze,,p2,,,,
P002,S1777384531374,91780,reading,trial_2,662.89,85.08,1600,865,gaze,,p2,,,,
P002,S1777384531374,91812,reading,trial_2,664.26,112.32,1600,865,gaze,,p2,,,,
P002,S1777384531374,91855,reading,trial_2,559.51,176.29,1600,865,gaze,,p2,,,,
P002,S1777384531374,91895,reading,trial_2,412.32,231.49,1600,865,gaze,,p2,,,,
P002,S1777384531374,91940,reading,trial_2,386.14,248.93,1600,865,gaze,,p2,,,,
P002,S1777384531374,91978,reading,trial_2,337.98,304.30,1600,865,gaze,,p2,,,,
P002,S1777384531374,92024,reading,trial_2,433.58,336.55,1600,865,gaze,,p2,,,,
P002,S1777384531374,92060,reading,trial_2,466.92,350.75,1600,865,gaze,,p2,,,,
P002,S1777384531374,92110,reading,trial_2,494.64,385.73,1600,865,gaze,,p2,,,,
P002,S1777384531374,92147,reading,trial_2,522.54,402.62,1600,865,gaze,,p2,,,,
P002,S1777384531374,92183,reading,trial_2,555.01,383.70,1600,865,gaze,,p2,,,,
P002,S1777384531374,92212,reading,trial_2,582.23,365.31,1600,865,gaze,,p2,,,,
P002,S1777384531374,92249,reading,trial_2,569.16,387.03,1600,865,gaze,,p2,,,,
P002,S1777384531374,92280,reading,trial_2,543.77,416.46,1600,865,gaze,,p2,,,,
P002,S1777384531374,92314,reading,trial_2,554.62,446.46,1600,865,gaze,,p2,,,,
P002,S1777384531374,92347,reading,trial_2,567.53,469.59,1600,865,gaze,,p2,,,,
P002,S1777384531374,92381,reading,trial_2,562.14,493.95,1600,865,gaze,,p2,,,,
P002,S1777384531374,92422,reading,trial_2,554.39,466.88,1600,865,gaze,,p2,,,,
P002,S1777384531374,92454,reading,trial_2,587.47,399.12,1600,865,gaze,,p2,,,,
P002,S1777384531374,92492,reading,trial_2,581.11,361.94,1600,865,gaze,,p2,,,,
P002,S1777384531374,92519,reading,trial_2,494.64,359.43,1600,865,gaze,,p2,,,,
P002,S1777384531374,92557,reading,trial_2,530.29,320.52,1600,865,gaze,,p2,,,,
P002,S1777384531374,92588,reading,trial_2,530.48,308.73,1600,865,gaze,,p2,,,,
P002,S1777384531374,92619,reading,trial_2,515.48,282.34,1600,865,gaze,,p2,,,,
P002,S1777384531374,92664,reading,trial_2,517.88,254.29,1600,865,gaze,,p2,,,,
P002,S1777384531374,92705,reading,trial_2,518.28,249.71,1600,865,gaze,,p2,,,,
P002,S1777384531374,92745,reading,trial_2,510.58,262.97,1600,865,gaze,,p2,,,,
P002,S1777384531374,92775,reading,trial_2,572.89,252.48,1600,865,gaze,,p2,,,,
P002,S1777384531374,92802,reading,trial_2,630.16,247.51,1600,865,gaze,,p2,,,,
P002,S1777384531374,92836,reading,trial_2,634.39,250.14,1600,865,gaze,,p2,,,,
P002,S1777384531374,92867,reading,trial_2,632.72,257.57,1600,865,gaze,,p2,,,,
P002,S1777384531374,92911,reading,trial_2,628.57,249.51,1600,865,gaze,,p2,,,,
P002,S1777384531374,92945,reading,trial_2,606.32,232.50,1600,865,gaze,,p2,,,,
P002,S1777384531374,92988,reading,trial_2,607.67,247.97,1600,865,gaze,,p2,,,,
P002,S1777384531374,93015,reading,trial_2,580.66,253.02,1600,865,gaze,,p2,,,,
P002,S1777384531374,93060,reading,trial_2,591.09,280.51,1600,865,gaze,,p2,,,,
P002,S1777384531374,93097,reading,trial_2,484.15,317.77,1600,865,gaze,,p2,,,,
P002,S1777384531374,93139,reading,trial_2,441.34,321.73,1600,865,gaze,,p2,,,,
P002,S1777384531374,93170,reading,trial_2,317.20,352.53,1600,865,gaze,,p2,,,,
P002,S1777384531374,93213,reading,trial_2,311.77,405.69,1600,865,gaze,,p2,,,,
P002,S1777384531374,93253,reading,trial_2,312.46,454.93,1600,865,gaze,,p2,,,,
P002,S1777384531374,93294,reading,trial_2,339.28,442.82,1600,865,gaze,,p2,,,,
P002,S1777384531374,93320,reading,trial_2,415.79,421.44,1600,865,gaze,,p2,,,,
P002,S1777384531374,93356,reading,trial_2,456.17,388.31,1600,865,gaze,,p2,,,,
P002,S1777384531374,93383,reading,trial_2,535.42,368.87,1600,865,gaze,,p2,,,,
P002,S1777384531374,93412,reading,trial_2,669.48,348.47,1600,865,gaze,,p2,,,,
P002,S1777384531374,93439,reading,trial_2,730.79,333.66,1600,865,gaze,,p2,,,,
P002,S1777384531374,93467,reading,trial_2,779.27,321.36,1600,865,gaze,,p2,,,,
P002,S1777384531374,93498,reading,trial_2,791.24,331.54,1600,865,gaze,,p2,,,,
P002,S1777384531374,93534,reading,trial_2,812.27,323.29,1600,865,gaze,,p2,,,,
P002,S1777384531374,93564,reading,trial_2,801.68,329.71,1600,865,gaze,,p2,,,,
P002,S1777384531374,93594,reading,trial_2,774.12,344.26,1600,865,gaze,,p2,,,,
P002,S1777384531374,93630,reading,trial_2,687.58,361.59,1600,865,gaze,,p2,,,,
P002,S1777384531374,93670,reading,trial_2,631.39,370.82,1600,865,gaze,,p2,,,,
P002,S1777384531374,93699,reading,trial_2,588.36,365.00,1600,865,gaze,,p2,,,,
P002,S1777384531374,93732,reading,trial_2,580.80,347.33,1600,865,gaze,,p2,,,,
P002,S1777384531374,93759,reading,trial_2,626.26,324.47,1600,865,gaze,,p2,,,,
P002,S1777384531374,93798,reading,trial_2,646.30,301.45,1600,865,gaze,,p2,,,,
P002,S1777384531374,93826,reading,trial_2,691.14,271.34,1600,865,gaze,,p2,,,,
P002,S1777384531374,93865,reading,trial_2,687.84,261.18,1600,865,gaze,,p2,,,,
P002,S1777384531374,93891,reading,trial_2,720.60,239.05,1600,865,gaze,,p2,,,,
P002,S1777384531374,93932,reading,trial_2,739.18,242.09,1600,865,gaze,,p2,,,,
P002,S1777384531374,93967,reading,trial_2,729.80,269.58,1600,865,gaze,,p2,,,,
P002,S1777384531374,94003,reading,trial_2,725.03,288.30,1600,865,gaze,,p2,,,,
P002,S1777384531374,94035,reading,trial_2,705.95,276.42,1600,865,gaze,,p2,,,,
P002,S1777384531374,94067,reading,trial_2,711.82,249.91,1600,865,gaze,,p2,,,,
P002,S1777384531374,94098,reading,trial_2,682.54,237.60,1600,865,gaze,,p2,,,,
P002,S1777384531374,94134,reading,trial_2,620.95,260.26,1600,865,gaze,,p2,,,,
P002,S1777384531374,94169,reading,trial_2,620.64,297.85,1600,865,gaze,,p2,,,,
P002,S1777384531374,94202,reading,trial_2,587.07,331.13,1600,865,gaze,,p2,,,,
P002,S1777384531374,94237,reading,trial_2,651.98,321.60,1600,865,gaze,,p2,,,,
P002,S1777384531374,94275,reading,trial_2,592.68,363.11,1600,865,gaze,,p2,,,,
P002,S1777384531374,94310,reading,trial_2,768.02,346.49,1600,865,gaze,,p2,,,,
P002,S1777384531374,94348,reading,trial_2,741.52,375.13,1600,865,gaze,,p2,,,,
P002,S1777384531374,94379,reading,trial_2,706.00,385.89,1600,865,gaze,,p2,,,,
P002,S1777384531374,94414,reading,trial_2,735.00,363.04,1600,865,gaze,,p2,,,,
P002,S1777384531374,94451,reading,trial_2,718.88,366.04,1600,865,gaze,,p2,,,,
P002,S1777384531374,94490,reading,trial_2,728.10,348.64,1600,865,gaze,,p2,,,,
P002,S1777384531374,94521,reading,trial_2,790.17,328.87,1600,865,gaze,,p2,,,,
P002,S1777384531374,94564,reading,trial_2,780.07,345.40,1600,865,gaze,,p2,,,,
P002,S1777384531374,94593,reading,trial_2,773.62,326.93,1600,865,gaze,,p2,,,,
P002,S1777384531374,94624,reading,trial_2,706.03,304.58,1600,865,gaze,,p2,,,,
P002,S1777384531374,94654,reading,trial_2,654.79,292.60,1600,865,gaze,,p2,,,,
P002,S1777384531374,94697,reading,trial_2,655.89,296.06,1600,865,gaze,,p2,,,,
P002,S1777384531374,94732,reading,trial_2,673.24,313.04,1600,865,gaze,,p2,,,,
P002,S1777384531374,94775,reading,trial_2,774.07,282.70,1600,865,gaze,,p2,,,,
P002,S1777384531374,94817,reading,trial_2,804.87,297.38,1600,865,gaze,,p2,,,,
P002,S1777384531374,94859,reading,trial_2,839.26,297.41,1600,865,gaze,,p2,,,,
P002,S1777384531374,94891,reading,trial_2,847.04,282.55,1600,865,gaze,,p2,,,,
P002,S1777384531374,94932,reading,trial_2,844.95,290.59,1600,865,gaze,,p2,,,,
P002,S1777384531374,94986,reading,trial_2,847.19,312.02,1600,865,gaze,,p2,,,,
P002,S1777384531374,95026,reading,trial_2,807.33,305.37,1600,865,gaze,,p2,,,,
P002,S1777384531374,95062,reading,trial_2,850.45,284.40,1600,865,gaze,,p2,,,,
P002,S1777384531374,95110,reading,trial_2,833.05,295.87,1600,865,gaze,,p2,,,,
P002,S1777384531374,95145,reading,trial_2,890.47,320.89,1600,865,gaze,,p2,,,,
P002,S1777384531374,95184,reading,trial_2,861.72,308.76,1600,865,gaze,,p2,,,,
P002,S1777384531374,95213,reading,trial_2,866.41,276.91,1600,865,gaze,,p2,,,,
P002,S1777384531374,95246,reading,trial_2,825.92,289.01,1600,865,gaze,,p2,,,,
P002,S1777384531374,95277,reading,trial_2,815.61,306.57,1600,865,gaze,,p2,,,,
P002,S1777384531374,95313,reading,trial_2,794.35,317.24,1600,865,gaze,,p2,,,,
P002,S1777384531374,95347,reading,trial_2,814.71,339.01,1600,865,gaze,,p2,,,,
P002,S1777384531374,95383,reading,trial_2,835.18,364.28,1600,865,gaze,,p2,,,,
P002,S1777384531374,95417,reading,trial_2,809.53,390.12,1600,865,gaze,,p2,,,,
P002,S1777384531374,95454,reading,trial_2,861.28,402.76,1600,865,gaze,,p2,,,,
P002,S1777384531374,95490,reading,trial_2,859.43,387.40,1600,865,gaze,,p2,,,,
P002,S1777384531374,95522,reading,trial_2,789.39,421.75,1600,865,gaze,,p2,,,,
P002,S1777384531374,95563,reading,trial_2,809.66,391.76,1600,865,gaze,,p2,,,,
P002,S1777384531374,95588,reading,trial_2,833.89,366.83,1600,865,gaze,,p2,,,,
P002,S1777384531374,95636,reading,trial_2,890.35,342.97,1600,865,gaze,,p2,,,,
P002,S1777384531374,95672,reading,trial_2,870.63,319.48,1600,865,gaze,,p2,,,,
P002,S1777384531374,95714,reading,trial_2,767.18,345.40,1600,865,gaze,,p2,,,,
P002,S1777384531374,95746,reading,trial_2,817.87,331.48,1600,865,gaze,,p2,,,,
P002,S1777384531374,95788,reading,trial_2,725.31,329.49,1600,865,gaze,,p2,,,,
P002,S1777384531374,95818,reading,trial_2,517.00,393.58,1600,865,gaze,,p2,,,,
P002,S1777384531374,95862,reading,trial_2,580.08,359.69,1600,865,gaze,,p2,,,,
P002,S1777384531374,95897,reading,trial_2,727.68,339.50,1600,865,gaze,,p2,,,,
P002,S1777384531374,95942,reading,trial_2,764.20,350.50,1600,865,gaze,,p2,,,,
P002,S1777384531374,95976,reading,trial_2,725.81,353.31,1600,865,gaze,,p2,,,,
P002,S1777384531374,96018,reading,trial_2,780.14,354.68,1600,865,gaze,,p2,,,,
P002,S1777384531374,96045,reading,trial_2,864.27,343.78,1600,865,gaze,,p2,,,,
P002,S1777384531374,96091,reading,trial_2,923.32,337.62,1600,865,gaze,,p2,,,,
P002,S1777384531374,96133,reading,trial_2,964.95,338.28,1600,865,gaze,,p2,,,,
P002,S1777384531374,96176,reading,trial_2,983.76,323.64,1600,865,gaze,,p2,,,,
P002,S1777384531374,96216,reading,trial_2,983.39,318.44,1600,865,gaze,,p2,,,,
P002,S1777384531374,96250,reading,trial_2,992.78,325.69,1600,865,gaze,,p2,,,,
P002,S1777384531374,96285,reading,trial_2,1000.16,326.52,1600,865,gaze,,p2,,,,
P002,S1777384531374,96316,reading,trial_2,1023.32,284.28,1600,865,gaze,,p2,,,,
P002,S1777384531374,96349,reading,trial_2,1042.31,239.67,1600,865,gaze,,p2,,,,
P002,S1777384531374,96387,reading,trial_2,1080.70,261.52,1600,865,gaze,,p2,,,,
P002,S1777384531374,96424,reading,trial_2,1068.31,250.44,1600,865,gaze,,p2,,,,
P002,S1777384531374,96460,reading,trial_2,1063.20,229.63,1600,865,gaze,,p2,,,,
